2.577034e-02 4.303103e-02 5.873883e-02 7.293419e-02 8.565595e-02 9.694162e-02 1.068276e-01 1.153498e-01 1.225437e-01 1.284454e-01 1.330918e-01 1.365215e-01 1.387757e-01 1.398993e-01 1.399422e-01 1.389602e-01 1.370120e-01 1.341525e-01 1.304332e-01 1.259019e-01 1.206031e-01 1.145789e-01 1.078682e-01 1.005077e-01 9.253179e-02 8.906653e-02 8.516246e-02 8.074183e-02 7.581156e-02 7.037863e-02 6.445012e-02 5.803318e-02 5.113502e-02 4.376294e-02 3.592428e-02 2.762647e-02 1.887700e-02 9.683402e-03 
9.185757e-03 2.622541e-02 4.174065e-02 5.576841e-02 6.834459e-02 7.950411e-02 8.928120e-02 9.770970e-02 1.048235e-01 1.106570e-01 1.152455e-01 1.186265e-01 1.208397e-01 1.219286e-01 1.219418e-01 1.209340e-01 1.189628e-01 1.160832e-01 1.123459e-01 1.077987e-01 1.024858e-01 9.644899e-02 8.972707e-02 8.578581e-02 8.300291e-02 7.969457e-02 7.586740e-02 7.152810e-02 6.668343e-02 6.134025e-02 5.550550e-02 4.918619e-02 4.238941e-02 3.512230e-02 2.739210e-02 1.920608e-02 1.057159e-02 1.496049e-03 
-7.080589e-03 9.727960e-03 2.504131e-02 3.889288e-02 5.131554e-02 6.234163e-02 7.200311e-02 8.033183e-02 8.735988e-02 9.312001e-02 9.764618e-02 1.009742e-01 1.031426e-01 1.041936e-01 1.041741e-01 1.031378e-01 1.011415e-01 9.823954e-02 9.448258e-02 8.991782e-02 8.458943e-02 8.024493e-02 7.858851e-02 7.639872e-02 7.368185e-02 7.044426e-02 6.669241e-02 6.243285e-02 5.767223e-02 5.241727e-02 4.667476e-02 4.045159e-02 3.375470e-02 2.659113e-02 1.896795e-02 1.089234e-02 2.371489e-03 -6.587315e-03 
-2.303764e-02 -6.469450e-03 8.633365e-03 2.230069e-02 3.456237e-02 4.544811e-02 5.498761e-02 6.321068e-02 7.014760e-02 7.582948e-02 8.028876e-02 8.355980e-02 8.567974e-02 8.668939e-02 8.663448e-02 8.556706e-02 8.354335e-02 8.061716e-02 7.683869e-02 7.246066e-02 7.193342e-02 7.086592e-02 6.926405e-02 6.713384e-02 6.448141e-02 6.131298e-02 5.763488e-02 5.345352e-02 4.877541e-02 4.360712e-02 3.795534e-02 3.182680e-02 2.522834e-02 1.816684e-02 1.064927e-02 2.682657e-03 -5.725923e-03 -1.456932e-02 
-3.592122e-02 -2.237493e-02 -7.490621e-03 5.984971e-03 1.807866e-02 2.881754e-02 3.822900e-02 4.634082e-02 5.318146e-02 5.878035e-02 6.316838e-02 6.637849e-02 6.844640e-02 6.941156e-02 6.931831e-02 6.821735e-02 6.616402e-02 6.321161e-02 6.305833e-02 6.311416e-02 6.262941e-02 6.160971e-02 6.006081e-02 5.798860e-02 5.539904e-02 5.229822e-02 4.869232e-02 4.458761e-02 3.999047e-02 3.490734e-02 2.934477e-02 2.330938e-02 1.680787e-02 9.846991e-03 2.433587e-03 -5.425445e-03 -1.372314e-02 -2.245250e-02 
-4.463716e-02 -3.417128e-02 -2.333803e-02 -1.006111e-02 1.858063e-03 1.244396e-02 2.172165e-02 2.971690e-02 3.645632e-02 4.196766e-02 4.628027e-02 4.942563e-02 5.143804e-02 5.235558e-02 5.222122e-02 5.108428e-02 5.199076e-02 5.316811e-02 5.379980e-02 5.389106e-02 5.344722e-02 5.247376e-02 5.097629e-02 4.896052e-02 4.643229e-02 4.339753e-02 3.986229e-02 3.583271e-02 3.131501e-02 2.631554e-02 2.084069e-02 1.489695e-02 8.490908e-03 1.629190e-03 -5.681491e-03 -1.343436e-02 -2.162258e-02 -3.023926e-02 
-5.320423e-02 -4.284297e-02 -3.307197e-02 -2.389074e-02 -1.410572e-02 -3.678549e-03 5.459997e-03 1.333363e-02 1.996712e-02 2.538655e-02 2.961972e-02 3.269663e-02 3.465018e-02 3.591767e-02 3.876559e-02 4.105951e-02 4.280397e-02 4.400373e-02 4.466366e-02 4.478880e-02 4.438435e-02 4.345561e-02 4.200804e-02 4.004720e-02 3.757877e-02 3.460855e-02 3.114245e-02 2.718648e-02 2.274673e-02 1.782940e-02 1.244078e-02 6.587217e-03 2.751691e-04 -6.488850e-03 -1.369825e-02 -2.134639e-02 -2.942654e-02 -3.793193e-02 
-6.162642e-02 -5.137089e-02 -4.169512e-02 -3.259907e-02 -2.408214e-02 -1.614321e-02 -8.780683e-03 -1.992567e-03 4.223508e-03 9.870244e-03 1.495064e-02 1.946798e-02 2.342578e-02 2.682781e-02 2.967805e-02 3.198067e-02 3.374005e-02 3.496072e-02 3.564740e-02 3.580494e-02 3.543838e-02 3.455287e-02 3.315369e-02 3.124627e-02 2.883614e-02 2.592897e-02 2.253052e-02 1.864666e-02 1.428337e-02 9.446702e-03 4.142817e-03 -1.622044e-03 -7.841561e-03 -1.450934e-02 -2.161891e-02 -2.916374e-02 -3.713724e-02 -4.553275e-02 
-6.990764e-02 -5.975882e-02 -5.017931e-02 -4.116956e-02 -3.272938e-02 -2.485803e-02 -1.755431e-02 -1.081655e-02 -4.642704e-03 9.696335e-04 6.023184e-03 1.052096e-02 1.446625e-02 1.786259e-02 2.071372e-02 2.302363e-02 2.479647e-02 2.603662e-02 2.674859e-02 2.693708e-02 2.660695e-02 2.576319e-02 2.441094e-02 2.255547e-02 2.020217e-02 1.735657e-02 1.402429e-02 1.021107e-02 5.922752e-03 1.165271e-03 -4.055342e-03 -9.732972e-03 -1.586142e-02 -2.243441e-02 -2.944560e-02 -3.688856e-02 -4.475683e-02 -5.304386e-02 
-7.805170e-02 -6.801040e-02 -5.852808e-02 -4.960562e-02 -4.124325e-02 -3.344061e-02 -2.619686e-02 -1.951067e-02 -1.338029e-02 -7.803620e-03 -2.778212e-03 1.698692e-03 5.630134e-03 9.019415e-03 1.187007e-02 1.418588e-02 1.597080e-02 1.722902e-02 1.796487e-02 1.818289e-02 1.788776e-02 1.708431e-02 1.577755e-02 1.397258e-02 1.167466e-02 8.889177e-03 5.621611e-03 1.877572e-03 -2.337230e-03 -7.016983e-03 -1.215578e-02 -1.774764e-02 -2.378647e-02 -3.026612e-02 -3.718037e-02 -4.452290e-02 -5.228736e-02 -6.046733e-02 
-8.606231e-02 -7.612922e-02 -6.674487e-02 -5.791057e-02 -4.962696e-02 -4.189406e-02 -3.471135e-02 -2.807783e-02 -2.199209e-02 -1.645229e-02 -1.145625e-02 -7.001479e-03 -3.085165e-03 2.957628e-04 3.144631e-03 5.465002e-03 7.260655e-03 8.535574e-03 9.293934e-03 9.540089e-03 9.278562e-03 8.514036e-03 7.251344e-03 5.495461e-03 3.251498e-03 5.246930e-04 -2.679595e-03 -6.355894e-03 -1.049862e-02 -1.510209e-02 -2.016053e-02 -2.566805e-02 -3.161871e-02 -3.800647e-02 -4.482520e-02 -5.206874e-02 -5.973082e-02 -6.780514e-02 
-9.394311e-02 -8.411876e-02 -7.483303e-02 -6.608766e-02 -5.788365e-02 -5.022139e-02 -4.310071e-02 -3.652092e-02 -3.048089e-02 -2.497908e-02 -2.001358e-02 -1.558213e-02 -1.168216e-02 -8.310832e-03 -5.465023e-03 -3.141374e-03 -1.336298e-03 -4.599430e-05 7.335361e-04 1.006479e-03 7.771952e-04 5.021128e-05 -1.169791e-03 -2.877981e-03 -5.069392e-03 -7.738922e-03 -1.088135e-02 -1.449133e-02 -1.856340e-02 -2.309202e-02 -2.807152e-02 -3.349615e-02 -3.936007e-02 -4.565737e-02 -5.238203e-02 -5.952799e-02 -6.708912e-02 -7.505922e-02 
