1.421176e-02 3.750282e-02 5.954308e-02 8.032751e-02 9.985864e-02 1.181444e-01 1.351964e-01 1.510289e-01 1.656579e-01 1.791007e-01 1.913750e-01 2.024991e-01 2.124915e-01 2.213706e-01 2.291548e-01 2.358625e-01 2.415117e-01 2.461204e-01 2.497064e-01 2.522873e-01 2.538806e-01 2.545036e-01 2.541737e-01 2.529081e-01 2.507240e-01 2.476387e-01 2.436696e-01 2.388342e-01 2.331502e-01 2.266356e-01 2.193087e-01 2.111882e-01 2.022936e-01 1.926446e-01 1.822621e-01 1.711676e-01 1.593842e-01 1.469358e-01 1.338484e-01 1.201499e-01 1.058703e-01 9.104260e-02 7.570308e-02 5.989171e-02 4.365279e-02 2.703518e-02 
3.640874e-03 2.645857e-02 4.808213e-02 6.850026e-02 8.771002e-02 1.057145e-01 1.225213e-01 1.381410e-01 1.525865e-01 1.658723e-01 1.780139e-01 1.890274e-01 1.989296e-01 2.077372e-01 2.154673e-01 2.221369e-01 2.277630e-01 2.323625e-01 2.359523e-01 2.385492e-01 2.401698e-01 2.408308e-01 2.405488e-01 2.393403e-01 2.372220e-01 2.342105e-01 2.303226e-01 2.255753e-01 2.199855e-01 2.135707e-01 2.063485e-01 1.983371e-01 1.895550e-01 1.800214e-01 1.697562e-01 1.587802e-01 1.471152e-01 1.347845e-01 1.218126e-01 1.082261e-01 9.405362e-02 7.932651e-02 6.407919e-02 4.834971e-02 3.218028e-02 1.561773e-02 
-6.627496e-03 1.571566e-02 3.691969e-02 5.696756e-02 7.585126e-02 9.356939e-02 1.101255e-01 1.255269e-01 1.397834e-01 1.529068e-01 1.649103e-01 1.758081e-01 1.856150e-01 1.943463e-01 2.020175e-01 2.086446e-01 2.142432e-01 2.188294e-01 2.224190e-01 2.250280e-01 2.266722e-01 2.273676e-01 2.271301e-01 2.259756e-01 2.239200e-01 2.209795e-01 2.171701e-01 2.125083e-01 2.070104e-01 2.006932e-01 1.935739e-01 1.856697e-01 1.769987e-01 1.675793e-01 1.574305e-01 1.465724e-01 1.350258e-01 1.228130e-01 1.099573e-01 9.648404e-02 8.242050e-02 6.779640e-02 5.264442e-02 3.700067e-02 2.090528e-02 4.402947e-03 
-1.661036e-02 5.258861e-03 2.604205e-02 4.571704e-02 6.427112e-02 8.169874e-02 9.799974e-02 1.131780e-01 1.272406e-01 1.401968e-01 1.520573e-01 1.628346e-01 1.725415e-01 1.811919e-01 1.887999e-01 1.953801e-01 2.009471e-01 2.055160e-01 2.091015e-01 2.117189e-01 2.133832e-01 2.141096e-01 2.139133e-01 2.128096e-01 2.108138e-01 2.079414e-01 2.042079e-01 1.996290e-01 1.942207e-01 1.879990e-01 1.809805e-01 1.731819e-01 1.646205e-01 1.553139e-01 1.452807e-01 1.345398e-01 1.231114e-01 1.110165e-01 9.827757e-02 8.491867e-02 7.096571e-02 5.644690e-02 4.139319e-02 2.583882e-02 9.821854e-03 -6.615193e-03 
-2.632398e-02 -4.926522e-03 1.543594e-02 3.473667e-02 5.295868e-02 7.009257e-02 8.613469e-02 1.010859e-01 1.149503e-01 1.277348e-01 1.394481e-01 1.501004e-01 1.597031e-01 1.682683e-01 1.758089e-01 1.823382e-01 1.878697e-01 1.924173e-01 1.959951e-01 1.986174e-01 2.002983e-01 2.010524e-01 2.008941e-01 1.998382e-01 1.978992e-01 1.950921e-01 1.914318e-01 1.869334e-01 1.816123e-01 1.754840e-01 1.685643e-01 1.608695e-01 1.524162e-01 1.432212e-01 1.333024e-01 1.226781e-01 1.113674e-01 9.939049e-02 8.676880e-02 7.352518e-02 5.968426e-02 4.527278e-02 3.032008e-02 1.485853e-02 -1.075811e-03 -1.744263e-02 
-3.578389e-02 -1.485459e-02 5.088552e-03 2.401476e-02 4.190327e-02 5.874111e-02 7.452142e-02 8.924211e-02 1.029047e-01 1.155138e-01 1.270758e-01 1.375992e-01 1.470937e-01 1.555698e-01 1.630391e-01 1.695136e-01 1.750059e-01 1.795287e-01 1.830952e-01 1.857188e-01 1.874130e-01 1.881916e-01 1.880683e-01 1.870571e-01 1.851721e-01 1.824276e-01 1.788378e-01 1.744175e-01 1.691813e-01 1.631442e-01 1.563215e-01 1.487287e-01 1.403818e-01 1.312971e-01 1.214917e-01 1.109831e-01 9.978966e-02 8.793065e-02 7.542648e-02 6.229891e-02 4.857131e-02 3.426904e-02 1.941986e-02 4.054368e-03 -1.179336e-02 -2.808519e-02 
-4.500481e-02 -2.453882e-02 -5.012456e-03 1.354004e-02 3.109453e-02 4.763484e-02 6.315115e-02 7.763863e-02 9.109637e-02 1.035266e-01 1.149339e-01 1.253248e-01 1.347073e-01 1.430908e-01 1.504851e-01 1.569013e-01 1.623508e-01 1.668453e-01 1.703971e-01 1.730189e-01 1.747232e-01 1.755231e-01 1.754317e-01 1.744624e-01 1.726285e-01 1.699439e-01 1.664222e-01 1.620775e-01 1.569239e-01 1.509759e-01 1.442481e-01 1.367555e-01 1.285135e-01 1.195377e-01 1.098446e-01 9.945084e-02 8.837409e-02 7.663276e-02 6.424628e-02 5.123537e-02 3.762221e-02 2.343084e-02 8.687484e-03 -6.578944e-03 -2.233630e-02 -3.854858e-02 
-5.400066e-02 -3.399206e-02 -1.487891e-02 3.301632e-03 2.052246e-02 3.676454e-02 5.201533e-02 6.626749e-02 7.951780e-02 9.176634e-02 1.030158e-01 1.132710e-01 1.225384e-01 1.308257e-01 1.381418e-01 1.444963e-01 1.498996e-01 1.543626e-01 1.578965e-01 1.605132e-01 1.622245e-01 1.630427e-01 1.629803e-01 1.620501e-01 1.602647e-01 1.576373e-01 1.541812e-01 1.499097e-01 1.448364e-01 1.389753e-01 1.323405e-01 1.249463e-01 1.168075e-01 1.079393e-01 9.835719e-02 8.807740e-02 7.711672e-02 6.549274e-02 5.322403e-02 4.033025e-02 2.683250e-02 1.275351e-02 -1.881921e-03 -1.704650e-02 -3.270995e-02 -4.883833e-02 
-6.278456e-02 -4.322654e-02 -2.452213e-02 -6.710942e-03 1.017736e-02 2.612122e-02 4.110564e-02 5.512096e-02 6.816182e-02 8.022630e-02 9.131529e-02 1.014319e-01 1.105811e-01 1.187692e-01 1.260039e-01 1.322936e-01 1.376477e-01 1.420760e-01 1.455890e-01 1.481975e-01 1.499129e-01 1.507466e-01 1.507104e-01 1.498164e-01 1.480768e-01 1.455041e-01 1.421110e-01 1.379104e-01 1.329153e-01 1.271390e-01 1.205951e-01 1.132975e-01 1.052604e-01 9.649816e-02 8.702590e-02 7.685906e-02 6.601373e-02 5.450671e-02 4.235569e-02 2.957940e-02 1.619784e-02 2.232542e-03 -1.229306e-02 -2.735324e-02 -4.291948e-02 -5.895987e-02 
-7.136887e-02 -5.225381e-02 -3.395290e-02 -1.650772e-02 4.991501e-05 1.569622e-02 3.041401e-02 4.419152e-02 5.702139e-02 6.889986e-02 7.982610e-02 8.980165e-02 9.882998e-02 1.069162e-01 1.140665e-01 1.202885e-01 1.255904e-01 1.299811e-01 1.334702e-01 1.360678e-01 1.377843e-01 1.386307e-01 1.386179e-01 1.377575e-01 1.360612e-01 1.335407e-01 1.302082e-01 1.260761e-01 1.211569e-01 1.154634e-01 1.090085e-01 1.018057e-01 9.386848e-02 8.521085e-02 7.584714e-02 6.579221e-02 5.506144e-02 4.367088e-02 3.163740e-02 1.897881e-02 5.714083e-03 -8.136378e-03 -2.255045e-02 -3.750389e-02 -5.296988e-02 -6.563245e-02 
-7.976512e-02 -6.108481e-02 -4.318150e-02 -2.609831e-02 -9.868857e-03 5.481157e-03 1.993261e-02 3.347184e-02 4.608967e-02 5.778060e-02 6.854219e-02 7.837449e-02 8.727959e-02 9.526130e-02 1.023248e-01 1.084763e-01 1.137232e-01 1.180736e-01 1.215361e-01 1.241199e-01 1.258349e-01 1.266912e-01 1.266993e-01 1.258700e-01 1.242143e-01 1.217435e-01 1.184693e-01 1.144035e-01 1.095580e-01 1.039451e-01 9.757731e-02 9.046743e-02 8.262851e-02 7.407394e-02 6.481749e-02 5.487337e-02 4.425631e-02 3.298163e-02 2.106542e-02 8.524619e-03 -4.622766e-03 -1.835742e-02 -3.265846e-02 -4.750305e-02 -6.286598e-02 -7.128090e-02 
-8.798415e-02 -6.972985e-02 -5.221768e-02 -3.549190e-02 -1.958757e-02 -4.532036e-03 9.653894e-03 2.295485e-02 3.535998e-02 4.686223e-02 5.745763e-02 6.714484e-02 7.592465e-02 8.379961e-02 9.077378e-02 9.685242e-02 1.020419e-01 1.063492e-01 1.097824e-01 1.123500e-01 1.140609e-01 1.149246e-01 1.149509e-01 1.141501e-01 1.125326e-01 1.101092e-01 1.068910e-01 1.028891e-01 9.811517e-02 9.258088e-02 8.629824e-02 7.927950e-02 7.153719e-02 6.308416e-02 5.393362e-02 4.409917e-02 3.359490e-02 2.243546e-02 1.063616e-02 -1.786881e-03 -1.481656e-02 -2.843461e-02 -4.262130e-02 -5.735513e-02 -7.114283e-02 -7.687681e-02 
