-2.600000e-01 -2.500000e-01 -2.400000e-01 -2.300000e-01 -2.200000e-01 -2.100000e-01 -2.000000e-01 -1.900000e-01 -1.800000e-01 -1.700000e-01 -1.600000e-01 -1.500000e-01 -1.400000e-01 -1.300000e-01 -1.200000e-01 -1.100000e-01 -1.000000e-01 -9.000000e-02 -8.000000e-02 -7.000000e-02 -6.000000e-02 -5.000000e-02 -4.000000e-02 -3.000000e-02 -2.000000e-02 -1.000000e-02 0.000000e+00 1.000000e-02 2.000000e-02 3.000000e-02 4.000000e-02 5.000000e-02 6.000000e-02 7.000000e-02 8.000000e-02 9.000000e-02 1.000000e-01 1.100000e-01 1.200000e-01 1.300000e-01 1.400000e-01 1.500000e-01 1.600000e-01 1.700000e-01 1.800000e-01 1.900000e-01 2.000000e-01 2.100000e-01 2.200000e-01 2.300000e-01 
1.000000e-02 2.000000e-02 3.000000e-02 4.000000e-02 5.000000e-02 6.000000e-02 7.000000e-02 8.000000e-02 9.000000e-02 1.000000e-01 1.100000e-01 1.200000e-01 1.300000e-01 1.400000e-01 1.500000e-01 1.600000e-01 1.700000e-01 1.800000e-01 1.900000e-01 2.000000e-01 
1.125111e-01 1.470499e-01 1.792833e-01 2.092989e-01 2.371851e-01 2.630281e-01 2.869095e-01 3.109962e-01 3.429865e-01 3.714310e-01 3.965758e-01 4.186311e-01 4.377786e-01 4.541770e-01 4.679673e-01 4.792761e-01 4.882194e-01 4.949046e-01 4.994339e-01 5.019058e-01 5.024174e-01 5.010665e-01 4.979534e-01 4.931825e-01 4.868638e-01 4.791142e-01 4.700569e-01 4.598149e-01 4.484757e-01 4.361086e-01 4.227777e-01 4.085423e-01 3.934573e-01 3.775741e-01 3.609401e-01 3.467051e-01 3.316581e-01 3.156967e-01 2.988421e-01 2.811166e-01 2.625438e-01 2.431493e-01 2.229611e-01 2.020102e-01 1.803315e-01 1.579647e-01 1.349553e-01 1.113561e-01 8.722841e-02 6.264290e-02 
9.960058e-02 1.333879e-01 1.650021e-01 1.945054e-01 2.219669e-01 2.474576e-01 2.710473e-01 2.928028e-01 3.167202e-01 3.449860e-01 3.699970e-01 3.919540e-01 4.110314e-01 4.273827e-01 4.411444e-01 4.524394e-01 4.613806e-01 4.680729e-01 4.726159e-01 4.751059e-01 4.756380e-01 4.743079e-01 4.712140e-01 4.664591e-01 4.601515e-01 4.524067e-01 4.433476e-01 4.330993e-01 4.217544e-01 4.093822e-01 3.960466e-01 3.820846e-01 3.710605e-01 3.590479e-01 3.460654e-01 3.321315e-01 3.172653e-01 3.014860e-01 2.848138e-01 2.672697e-01 2.488758e-01 2.296561e-01 2.096365e-01 1.888456e-01 1.673155e-01 1.450824e-01 1.221881e-01 9.868091e-02 7.461732e-02 5.408900e-02 
8.729956e-02 1.203056e-01 1.512716e-01 1.802352e-01 2.072466e-01 2.323617e-01 2.556385e-01 2.771344e-01 2.969052e-01 3.191729e-01 3.440113e-01 3.658369e-01 3.848161e-01 4.010960e-01 4.148079e-01 4.260710e-01 4.349943e-01 4.416800e-01 4.462248e-01 4.487227e-01 4.492664e-01 4.479496e-01 4.448684e-01 4.401238e-01 4.338225e-01 4.260786e-01 4.170140e-01 4.067555e-01 3.954010e-01 3.857644e-01 3.769265e-01 3.670691e-01 3.562103e-01 3.443680e-01 3.315602e-01 3.178047e-01 3.031198e-01 2.875238e-01 2.710360e-01 2.536761e-01 2.354650e-01 2.164250e-01 1.965802e-01 1.759569e-01 1.545846e-01 1.324964e-01 1.097304e-01 8.633055e-02 6.234848e-02 4.759766e-02 
7.556483e-02 1.077676e-01 1.380623e-01 1.664636e-01 1.930031e-01 2.177222e-01 2.406671e-01 2.618859e-01 2.814267e-01 2.993364e-01 3.186059e-01 3.402684e-01 3.591220e-01 3.753069e-01 3.889487e-01 4.001620e-01 4.090521e-01 4.157176e-01 4.202526e-01 4.227482e-01 4.232947e-01 4.219835e-01 4.189087e-01 4.141689e-01 4.078692e-01 4.001221e-01 3.910484e-01 3.849474e-01 3.783401e-01 3.706840e-01 3.619970e-01 3.522972e-01 3.416020e-01 3.299288e-01 3.172950e-01 3.037176e-01 2.892143e-01 2.738027e-01 2.575009e-01 2.403277e-01 2.223027e-01 2.034468e-01 1.837823e-01 1.633336e-01 1.421277e-01 1.201948e-01 9.756954e-02 7.429177e-02 5.225467e-02 4.117271e-02 
6.435389e-02 9.573888e-02 1.253451e-01 1.531659e-01 1.792154e-01 2.035209e-01 2.261173e-01 2.470432e-01 2.663392e-01 2.840462e-01 3.002042e-01 3.152367e-01 3.339385e-01 3.500055e-01 3.635574e-01 3.747036e-01 3.835452e-01 3.901774e-01 3.946910e-01 3.971743e-01 3.977150e-01 3.964020e-01 3.933270e-01 3.885866e-01 3.828275e-01 3.795871e-01 3.752499e-01 3.698349e-01 3.633607e-01 3.558456e-01 3.473072e-01 3.377629e-01 3.272296e-01 3.157241e-01 3.032633e-01 2.898637e-01 2.755421e-01 2.603154e-01 2.442009e-01 2.272165e-01 2.093805e-01 1.907126e-01 1.712335e-01 1.509657e-01 1.299341e-01 1.081661e-01 8.569323e-02 6.255143e-02 4.571836e-02 3.481269e-02 
5.362546e-02 8.418510e-02 1.130912e-01 1.403175e-01 1.658623e-01 1.897395e-01 2.119728e-01 2.325921e-01 2.516302e-01 2.691219e-01 2.851022e-01 2.996060e-01 3.126671e-01 3.251816e-01 3.386244e-01 3.496867e-01 3.584652e-01 3.650512e-01 3.695321e-01 3.719933e-01 3.725196e-01 3.711974e-01 3.705603e-01 3.696545e-01 3.676225e-01 3.644841e-01 3.602586e-01 3.549648e-01 3.486206e-01 3.412437e-01 3.328513e-01 3.234602e-01 3.130870e-01 3.017478e-01 2.894589e-01 2.762364e-01 2.620964e-01 2.470551e-01 2.311290e-01 2.143349e-01 1.966905e-01 1.782139e-01 1.589247e-01 1.388436e-01 1.179933e-01 9.639915e-02 7.408940e-02 5.109659e-02 3.924901e-02 2.851619e-02 
4.333996e-02 7.307289e-02 1.012722e-01 1.278945e-01 1.529232e-01 1.763599e-01 1.982180e-01 2.185184e-01 2.372869e-01 2.545523e-01 2.703443e-01 2.846935e-01 2.976303e-01 3.091846e-01 3.193853e-01 3.282608e-01 3.358382e-01 3.421438e-01 3.472026e-01 3.510389e-01 3.536759e-01 3.551360e-01 3.554406e-01 3.546105e-01 3.526656e-01 3.496251e-01 3.455078e-01 3.403316e-01 3.341143e-01 3.268727e-01 3.186238e-01 3.093837e-01 2.991685e-01 2.879940e-01 2.758759e-01 2.628297e-01 2.488709e-01 2.340151e-01 2.182780e-01 2.016758e-01 1.842250e-01 1.659428e-01 1.468473e-01 1.269579e-01 1.062955e-01 8.488309e-02 6.274637e-02 4.310383e-02 3.284522e-02 2.228187e-02 
3.345983e-02 6.237018e-02 8.986066e-02 1.158730e-01 1.403775e-01 1.633642e-01 1.848368e-01 2.048081e-01 2.232969e-01 2.403258e-01 2.559200e-01 2.701055e-01 2.829093e-01 2.943581e-01 3.044784e-01 3.132962e-01 3.208367e-01 3.271243e-01 3.321829e-01 3.360353e-01 3.387036e-01 3.402091e-01 3.405724e-01 3.398134e-01 3.379514e-01 3.350049e-01 3.309919e-01 3.259301e-01 3.198363e-01 3.127273e-01 3.046191e-01 2.955277e-01 2.854686e-01 2.744572e-01 2.625085e-01 2.496376e-01 2.358595e-01 2.211891e-01 2.056415e-01 1.892322e-01 1.719767e-01 1.538913e-01 1.349931e-01 1.152999e-01 9.483104e-02 7.360760e-02 5.165288e-02 3.659985e-02 2.650560e-02 1.610844e-02 
