2.731704e-02 4.870643e-02 6.914163e-02 8.859293e-02 1.070406e-01 1.244727e-01 1.488843e-01 1.743659e-01 1.977635e-01 2.191146e-01 2.384621e-01 2.558515e-01 2.713291e-01 2.849410e-01 2.967324e-01 3.067472e-01 3.150277e-01 3.216149e-01 3.265481e-01 3.298654e-01 3.316037e-01 3.317991e-01 3.304867e-01 3.277013e-01 3.234774e-01 3.178500e-01 3.108542e-01 3.025264e-01 2.929042e-01 2.820276e-01 2.699387e-01 2.566835e-01 2.423119e-01 2.317047e-01 2.239332e-01 2.155185e-01 2.064769e-01 1.968248e-01 1.865788e-01 1.757552e-01 1.643706e-01 1.524414e-01 1.399841e-01 1.270152e-01 1.135511e-01 9.960825e-02 8.520306e-02 7.035190e-02 5.507109e-02 3.937693e-02 2.328566e-02 6.813496e-03 
1.893676e-02 3.986496e-02 5.988759e-02 7.897099e-02 9.709175e-02 1.142345e-01 1.331468e-01 1.580901e-01 1.810326e-01 2.020000e-01 2.210255e-01 2.381466e-01 2.534027e-01 2.668343e-01 2.784818e-01 2.883848e-01 2.965823e-01 3.031121e-01 3.080109e-01 3.113143e-01 3.130573e-01 3.132739e-01 3.119973e-01 3.092608e-01 3.050972e-01 2.995396e-01 2.926219e-01 2.843785e-01 2.748454e-01 2.640606e-01 2.520644e-01 2.389005e-01 2.284546e-01 2.215017e-01 2.138962e-01 2.056542e-01 1.967919e-01 1.873253e-01 1.772707e-01 1.666442e-01 1.554620e-01 1.437405e-01 1.314959e-01 1.187443e-01 1.055020e-01 9.178530e-02 7.761028e-02 6.299313e-02 4.794999e-02 3.249694e-02 1.665004e-02 4.253015e-04 
1.079229e-02 3.126480e-02 5.087797e-02 6.959479e-02 8.738860e-02 1.042410e-01 1.201400e-01 1.422435e-01 1.647204e-01 1.852930e-01 2.039854e-01 2.208272e-01 2.358512e-01 2.490924e-01 2.605862e-01 2.703685e-01 2.784744e-01 2.849388e-01 2.897958e-01 2.930787e-01 2.948200e-01 2.950519e-01 2.938060e-01 2.911136e-01 2.870060e-01 2.815148e-01 2.746719e-01 2.665104e-01 2.570644e-01 2.463701e-01 2.344659e-01 2.243759e-01 2.182391e-01 2.114413e-01 2.039980e-01 1.959250e-01 1.872380e-01 1.779531e-01 1.680860e-01 1.576527e-01 1.466692e-01 1.351514e-01 1.231155e-01 1.105773e-01 9.755285e-02 8.405819e-02 7.010927e-02 5.572203e-02 4.091240e-02 2.569626e-02 1.008948e-02 -5.892154e-03 
2.868686e-03 2.289214e-02 4.210005e-02 6.045260e-02 7.792029e-02 9.448196e-02 1.101231e-01 1.268068e-01 1.488101e-01 1.689789e-01 1.873286e-01 2.038813e-01 2.186637e-01 2.317052e-01 2.430366e-01 2.526895e-01 2.606960e-01 2.670876e-01 2.718957e-01 2.751514e-01 2.768851e-01 2.771268e-01 2.759065e-01 2.732536e-01 2.691980e-01 2.637694e-01 2.569984e-01 2.489162e-01 2.395553e-01 2.289501e-01 2.194831e-01 2.141595e-01 2.081668e-01 2.015203e-01 1.942354e-01 1.863276e-01 1.778123e-01 1.687052e-01 1.590218e-01 1.487779e-01 1.379892e-01 1.266713e-01 1.148402e-01 1.025114e-01 8.970088e-02 7.642432e-02 6.269747e-02 4.853608e-02 3.395585e-02 1.897247e-02 3.601582e-03 -1.214121e-02 
-4.848056e-03 1.473392e-02 3.354170e-02 5.153316e-02 6.867639e-02 8.494780e-02 1.003306e-01 1.148136e-01 1.332850e-01 1.530428e-01 1.710418e-01 1.872972e-01 2.018295e-01 2.146629e-01 2.258237e-01 2.353396e-01 2.432391e-01 2.495508e-01 2.543035e-01 2.575258e-01 2.592460e-01 2.594922e-01 2.582925e-01 2.556748e-01 2.516671e-01 2.462977e-01 2.395954e-01 2.315900e-01 2.223123e-01 2.137924e-01 2.092777e-01 2.040867e-01 1.982344e-01 1.917356e-01 1.846055e-01 1.768592e-01 1.685118e-01 1.595788e-01 1.500754e-01 1.400171e-01 1.294193e-01 1.182975e-01 1.066673e-01 9.454416e-02 8.194361e-02 6.888120e-02 5.537245e-02 4.143289e-02 2.707801e-02 1.232328e-02 -2.815872e-03 -1.832403e-02 
-1.237105e-02 6.777829e-03 2.519139e-02 4.282572e-02 5.964687e-02 7.562916e-02 9.075374e-02 1.050074e-01 1.183814e-01 1.374704e-01 1.551121e-01 1.710631e-01 1.853380e-01 1.979558e-01 2.089386e-01 2.183103e-01 2.260959e-01 2.323212e-01 2.370122e-01 2.401951e-01 2.418963e-01 2.421419e-01 2.409582e-01 2.383712e-01 2.344075e-01 2.290938e-01 2.224573e-01 2.145262e-01 2.073210e-01 2.036100e-01 1.992163e-01 1.941545e-01 1.884389e-01 1.820843e-01 1.751052e-01 1.675167e-01 1.593336e-01 1.505710e-01 1.412439e-01 1.313675e-01 1.209569e-01 1.100275e-01 9.859444e-02 8.667304e-02 7.427862e-02 6.142648e-02 4.813191e-02 3.441022e-02 2.027667e-02 5.746532e-03 -9.164979e-03 -2.444267e-02 
-1.971251e-02 -9.877320e-04 1.703822e-02 3.432004e-02 5.082213e-02 6.651705e-02 8.138410e-02 9.540827e-02 1.085792e-01 1.222476e-01 1.395270e-01 1.551676e-01 1.691786e-01 1.815744e-01 1.923726e-01 2.015935e-01 2.092588e-01 2.153914e-01 2.200148e-01 2.231529e-01 2.248298e-01 2.250699e-01 2.238975e-01 2.213371e-01 2.174136e-01 2.121522e-01 2.055786e-01 2.000875e-01 1.971737e-01 1.935719e-01 1.892959e-01 1.843597e-01 1.787773e-01 1.725632e-01 1.657318e-01 1.582976e-01 1.502751e-01 1.416793e-01 1.325248e-01 1.228266e-01 1.125996e-01 1.018588e-01 9.061914e-02 7.889573e-02 6.670364e-02 5.405792e-02 4.097365e-02 2.746591e-02 1.354975e-02 -7.597889e-04 -1.544770e-02 -3.049901e-02 
-2.688383e-02 -8.573636e-03 9.071856e-03 2.600637e-02 4.219301e-02 5.760283e-02 7.221359e-02 8.600866e-02 9.897614e-02 1.111081e-01 1.242741e-01 1.395995e-01 1.533412e-01 1.655091e-01 1.761168e-01 1.851810e-01 1.927202e-01 1.987544e-01 2.033047e-01 2.063926e-01 2.080403e-01 2.082701e-01 2.071047e-01 2.045669e-01 2.006799e-01 1.954675e-01 1.921115e-01 1.899876e-01 1.871711e-01 1.836752e-01 1.795134e-01 1.746993e-01 1.692468e-01 1.631698e-01 1.564824e-01 1.491989e-01 1.413336e-01 1.329010e-01 1.239156e-01 1.143920e-01 1.043449e-01 9.378903e-02 8.273911e-02 7.120998e-02 5.921646e-02 4.677339e-02 3.389561e-02 2.059796e-02 6.895292e-03 -7.197592e-03 -2.166589e-02 -3.649485e-02 
-3.389555e-02 -1.599007e-02 1.282567e-03 1.787547e-02 3.375075e-02 4.887826e-02 6.323440e-02 7.680116e-02 8.956527e-02 1.015174e-01 1.126516e-01 1.243477e-01 1.378158e-01 1.497508e-01 1.601628e-01 1.690649e-01 1.764726e-01 1.824032e-01 1.868752e-01 1.899080e-01 1.915217e-01 1.917368e-01 1.905741e-01 1.880549e-01 1.842010e-01 1.834145e-01 1.820717e-01 1.800326e-01 1.773101e-01 1.739167e-01 1.698658e-01 1.651706e-01 1.598445e-01 1.539011e-01 1.473544e-01 1.402182e-01 1.325066e-01 1.242337e-01 1.154139e-01 1.060613e-01 9.619056e-02 8.581600e-02 7.495218e-02 6.361365e-02 5.181501e-02 3.957085e-02 2.689579e-02 1.380445e-02 3.114251e-04 -1.356868e-02 -2.782129e-02 -4.243186e-02 
-4.075747e-02 -2.324655e-02 -6.338817e-03 9.918562e-03 2.548701e-02 4.033540e-02 5.443904e-02 6.777870e-02 8.033987e-02 9.211200e-02 1.030879e-01 1.132634e-01 1.226367e-01 1.342905e-01 1.445022e-01 1.532374e-01 1.605087e-01 1.663308e-01 1.707198e-01 1.736929e-01 1.752681e-01 1.754641e-01 1.743002e-01 1.738805e-01 1.740190e-01 1.734472e-01 1.721767e-01 1.702195e-01 1.675876e-01 1.642937e-01 1.603504e-01 1.557707e-01 1.505677e-01 1.447547e-01 1.383453e-01 1.313530e-01 1.237916e-01 1.156750e-01 1.070172e-01 9.783227e-02 8.813429e-02 7.793752e-02 6.725621e-02 5.610469e-02 4.449728e-02 3.244837e-02 1.997232e-02 7.083538e-03 -6.203610e-03 -1.987475e-02 -3.391552e-02 -4.831161e-02 
-4.747861e-02 -3.035196e-02 -1.380091e-02 2.127358e-03 1.739385e-02 3.196670e-02 4.582031e-02 5.893443e-02 7.129346e-02 8.288574e-02 9.370307e-02 1.037401e-01 1.129940e-01 1.214641e-01 1.291516e-01 1.376908e-01 1.448214e-01 1.505306e-01 1.548321e-01 1.577411e-01 1.592736e-01 1.614310e-01 1.630508e-01 1.639494e-01 1.641371e-01 1.636248e-01 1.624236e-01 1.605450e-01 1.580008e-01 1.548031e-01 1.509643e-01 1.464969e-01 1.414137e-01 1.357279e-01 1.294524e-01 1.226007e-01 1.151863e-01 1.072226e-01 9.872346e-02 8.970263e-02 8.017400e-02 7.015152e-02 5.964921e-02 4.868113e-02 3.726138e-02 2.540409e-02 1.312342e-02 4.335047e-04 -1.265149e-02 -2.611742e-02 -3.995015e-02 -5.413559e-02 
-5.406734e-02 -3.731458e-02 -2.111182e-02 -5.505979e-03 9.463728e-03 2.376495e-02 3.737134e-02 5.026180e-02 6.241979e-02 7.383268e-02 8.449128e-02 9.438928e-02 1.035229e-01 1.118906e-01 1.194927e-01 1.263310e-01 1.324089e-01 1.377310e-01 1.423029e-01 1.461311e-01 1.492230e-01 1.515868e-01 1.532313e-01 1.541657e-01 1.543999e-01 1.539442e-01 1.528093e-01 1.510064e-01 1.485468e-01 1.454423e-01 1.417048e-01 1.373466e-01 1.323801e-01 1.268182e-01 1.206735e-01 1.139591e-01 1.066883e-01 9.887420e-02 9.053037e-02 8.167030e-02 7.230761e-02 6.245599e-02 5.212921e-02 4.134108e-02 3.010547e-02 1.843625e-02 6.347355e-03 -6.147305e-03 -1.903380e-02 -3.229821e-02 -4.592663e-02 -5.990518e-02 
