1.390522e-02 4.729536e-02 8.074740e-02 1.136692e-01 1.456055e-01 1.762228e-01 2.052862e-01 2.326367e-01 2.581718e-01 2.818304e-01 3.035808e-01 3.234122e-01 3.413281e-01 3.573421e-01 3.736454e-01 3.903363e-01 4.040755e-01 4.149396e-01 4.230013e-01 4.283290e-01 4.309863e-01 4.310321e-01 4.285214e-01 4.235052e-01 4.160312e-01 4.105515e-01 4.042423e-01 3.963997e-01 3.870465e-01 3.762049e-01 3.638967e-01 3.501432e-01 3.349654e-01 3.183845e-01 3.004214e-01 2.810976e-01 2.604351e-01 2.384568e-01 2.151866e-01 1.906505e-01 1.648764e-01 1.378950e-01 1.226854e-01 1.077593e-01 9.234293e-02 7.646773e-02 6.016609e-02 4.347122e-02 2.641708e-02 9.038296e-03 
9.322582e-03 4.121157e-02 7.321801e-02 1.047997e-01 1.355255e-01 1.650685e-01 1.931902e-01 2.197229e-01 2.445533e-01 2.676087e-01 2.888464e-01 3.082458e-01 3.258016e-01 3.415197e-01 3.554135e-01 3.675018e-01 3.807476e-01 3.914265e-01 3.993604e-01 4.046104e-01 4.072344e-01 4.072865e-01 4.048175e-01 4.021402e-01 3.990975e-01 3.944998e-01 3.883705e-01 3.807326e-01 3.716084e-01 3.610201e-01 3.489891e-01 3.355370e-01 3.206851e-01 3.044547e-01 2.868673e-01 2.679452e-01 2.477111e-01 2.261888e-01 2.034035e-01 1.793821e-01 1.541541e-01 1.290997e-01 1.149911e-01 1.003682e-01 8.526094e-02 6.970012e-02 5.371732e-02 3.734492e-02 2.061598e-02 3.564155e-03 
4.688033e-03 3.520220e-02 6.586639e-02 9.618721e-02 1.257599e-01 1.542682e-01 1.814742e-01 2.072048e-01 2.313385e-01 2.537933e-01 2.745174e-01 2.934813e-01 3.106716e-01 3.260872e-01 3.397354e-01 3.516293e-01 3.617866e-01 3.702276e-01 3.769743e-01 3.820501e-01 3.854788e-01 3.872843e-01 3.874908e-01 3.861219e-01 3.832012e-01 3.787517e-01 3.727961e-01 3.653568e-01 3.564557e-01 3.461146e-01 3.343550e-01 3.211983e-01 3.066661e-01 2.907800e-01 2.735620e-01 2.550349e-01 2.352220e-01 2.141481e-01 1.918393e-01 1.683236e-01 1.436317e-01 1.212021e-01 1.073826e-01 9.305531e-02 7.824948e-02 6.299516e-02 4.732320e-02 3.126513e-02 1.485314e-02 -1.880023e-03 
-5.533013e-06 2.924666e-02 5.866413e-02 8.779976e-02 1.162764e-01 1.437910e-01 1.701093e-01 1.950559e-01 2.185035e-01 2.403629e-01 2.605745e-01 2.791011e-01 2.959223e-01 3.110304e-01 3.244269e-01 3.361201e-01 3.461229e-01 3.544520e-01 3.611261e-01 3.661656e-01 3.695919e-01 3.714270e-01 3.716930e-01 3.704124e-01 3.676073e-01 3.632998e-01 3.575119e-01 3.502651e-01 3.415811e-01 3.314813e-01 3.199871e-01 3.071198e-01 2.929011e-01 2.773530e-01 2.604977e-01 2.423586e-01 2.229597e-01 2.023264e-01 1.804856e-01 1.574663e-01 1.333002e-01 1.133955e-01 9.985804e-02 8.581907e-02 7.130719e-02 5.635176e-02 4.098288e-02 2.523127e-02 9.128282e-03 -7.294229e-03 
-4.760899e-03 2.332975e-02 5.158820e-02 7.961032e-02 1.070465e-01 1.336089e-01 1.590690e-01 1.832516e-01 2.060259e-01 2.272970e-01 2.469991e-01 2.650884e-01 2.815383e-01 2.963352e-01 3.094754e-01 3.209622e-01 3.308047e-01 3.390157e-01 3.456108e-01 3.506075e-01 3.540251e-01 3.558833e-01 3.562027e-01 3.550041e-01 3.523085e-01 3.481370e-01 3.425107e-01 3.354506e-01 3.269777e-01 3.171133e-01 3.058784e-01 2.932944e-01 2.793830e-01 2.641664e-01 2.476673e-01 2.299091e-01 2.109167e-01 1.907159e-01 1.693344e-01 1.468021e-01 1.231513e-01 1.056780e-01 9.241568e-02 7.865794e-02 6.443278e-02 4.976887e-02 3.469555e-02 1.924280e-02 3.441134e-03 -1.267846e-02 
-9.577817e-03 1.744057e-02 4.462009e-02 7.159602e-02 9.804559e-02 1.236969e-01 1.483292e-01 1.717693e-01 1.938846e-01 2.145764e-01 2.337736e-01 2.514272e-01 2.675050e-01 2.819882e-01 2.948683e-01 3.061443e-01 3.158213e-01 3.239087e-01 3.304189e-01 3.353671e-01 3.387699e-01 3.406453e-01 3.410120e-01 3.398895e-01 3.372975e-01 3.332561e-01 3.277855e-01 3.209062e-01 3.126387e-01 3.030037e-01 2.920221e-01 2.797154e-01 2.661051e-01 2.512135e-01 2.350636e-01 2.176793e-01 1.990857e-01 1.793093e-01 1.583784e-01 1.363234e-01 1.131773e-01 9.804786e-02 8.505387e-02 7.157048e-02 5.762501e-02 4.324546e-02 2.846046e-02 1.329921e-02 -2.208565e-03 -1.803270e-02 
-1.445397e-02 1.157148e-02 3.774499e-02 6.373754e-02 8.925197e-02 1.140327e-01 1.378680e-01 1.605880e-01 1.820599e-01 2.021826e-01 2.208811e-01 2.381019e-01 2.538080e-01 2.679763e-01 2.805936e-01 2.916552e-01 3.011623e-01 3.091212e-01 3.155415e-01 3.204357e-01 3.238182e-01 3.257051e-01 3.261135e-01 3.250614e-01 3.225673e-01 3.186503e-01 3.133298e-01 3.066255e-01 2.985574e-01 2.891460e-01 2.784119e-01 2.663762e-01 2.530606e-01 2.384875e-01 2.226801e-01 2.056624e-01 1.874600e-01 1.680997e-01 1.476104e-01 1.260230e-01 1.033711e-01 9.050318e-02 7.777103e-02 6.455531e-02 5.088272e-02 3.678060e-02 2.227687e-02 7.399996e-03 -7.821062e-03 -2.335696e-02 
-1.938567e-02 5.717378e-03 3.095111e-02 5.601865e-02 8.064687e-02 1.045964e-01 1.276653e-01 1.496882e-01 1.705334e-01 1.900984e-01 2.083056e-01 2.250976e-01 2.404338e-01 2.542867e-01 2.666396e-01 2.774839e-01 2.868176e-01 2.946438e-01 3.009695e-01 3.058047e-01 3.091619e-01 3.110550e-01 3.114998e-01 3.105126e-01 3.081109e-01 3.043128e-01 2.991367e-01 2.926019e-01 2.847276e-01 2.755339e-01 2.650413e-01 2.532706e-01 2.402434e-01 2.259823e-01 2.105103e-01 1.938520e-01 1.760330e-01 1.570806e-01 1.370240e-01 1.158944e-01 9.501565e-02 8.304231e-02 7.056564e-02 5.761110e-02 4.420477e-02 3.037335e-02 1.614407e-02 1.544691e-03 -1.339660e-02 -2.865122e-02 
-2.436841e-02 -1.249558e-04 2.422913e-02 4.842569e-02 7.221395e-02 9.537037e-02 1.177030e-01 1.390521e-01 1.592879e-01 1.783077e-01 1.960318e-01 2.124003e-01 2.273691e-01 2.409073e-01 2.529949e-01 2.636198e-01 2.727771e-01 2.804671e-01 2.866941e-01 2.914660e-01 2.947930e-01 2.966876e-01 2.971636e-01 2.962362e-01 2.939217e-01 2.902371e-01 2.852001e-01 2.788291e-01 2.711430e-01 2.621614e-01 2.519043e-01 2.403925e-01 2.276475e-01 2.136916e-01 1.985483e-01 1.822420e-01 1.647986e-01 1.462458e-01 1.266128e-01 1.059313e-01 8.739381e-02 7.566361e-02 6.343623e-02 5.073656e-02 3.759008e-02 2.402283e-02 1.006140e-02 -4.267163e-03 -1.893540e-02 -3.391550e-02 
-2.939723e-02 -5.957300e-03 1.757170e-02 4.094721e-02 6.393905e-02 8.633887e-02 1.079649e-01 1.286635e-01 1.483076e-01 1.667952e-01 1.840455e-01 1.999963e-01 2.146012e-01 2.278263e-01 2.396484e-01 2.500527e-01 2.590314e-01 2.665821e-01 2.727069e-01 2.774115e-01 2.807041e-01 2.825954e-01 2.830979e-01 2.822254e-01 2.799930e-01 2.764167e-01 2.715135e-01 2.653010e-01 2.577976e-01 2.490223e-01 2.389950e-01 2.277360e-01 2.152669e-01 2.016098e-01 1.867881e-01 1.708266e-01 1.537511e-01 1.355893e-01 1.163710e-01 9.612799e-02 7.985844e-02 6.836549e-02 5.638139e-02 4.393047e-02 3.103760e-02 1.772821e-02 4.028215e-03 -1.003601e-02 -2.443770e-02 -3.914979e-02 
-3.446696e-02 -1.178039e-02 1.097307e-02 3.357359e-02 5.580987e-02 7.748795e-02 9.843622e-02 1.185073e-01 1.375778e-01 1.555467e-01 1.723329e-01 1.878730e-01 2.021182e-01 2.150324e-01 2.265896e-01 2.367726e-01 2.455710e-01 2.529800e-01 2.589995e-01 2.636332e-01 2.668874e-01 2.687713e-01 2.692958e-01 2.684736e-01 2.663184e-01 2.628456e-01 2.580710e-01 2.520117e-01 2.446856e-01 2.361111e-01 2.263076e-01 2.152955e-01 2.030960e-01 1.897311e-01 1.752243e-01 1.596001e-01 1.428847e-01 1.251058e-01 1.062932e-01 8.647890e-02 7.240787e-02 6.114644e-02 4.939978e-02 3.719164e-02 2.454633e-02 1.148864e-02 -1.956120e-03 -1.576226e-02 -2.990371e-02 -4.435412e-02 
-3.957244e-02 -1.759420e-02 4.428738e-03 2.629674e-02 4.781570e-02 6.880522e-02 8.910353e-02 1.085699e-01 1.270847e-01 1.445488e-01 1.608814e-01 1.760180e-01 1.899085e-01 2.025146e-01 2.138083e-01 2.237699e-01 2.323869e-01 2.396522e-01 2.455639e-01 2.501234e-01 2.533358e-01 2.552083e-01 2.557507e-01 2.549742e-01 2.528918e-01 2.495175e-01 2.448666e-01 2.389554e-01 2.318012e-01 2.234220e-01 2.138368e-01 2.030656e-01 1.911294e-01 1.780503e-01 1.638514e-01 1.485573e-01 1.321942e-01 1.147899e-01 9.637412e-02 7.697893e-02 6.504048e-02 5.400500e-02 4.249008e-02 3.051894e-02 1.811529e-02 5.303360e-03 -7.892204e-03 -2.144634e-02 -3.533366e-02 -4.952850e-02 
