3.188955e-02 6.030605e-02 8.814390e-02 1.151353e-01 1.410766e-01 1.658170e-01 1.892479e-01 2.163763e-01 2.481191e-01 2.774295e-01 3.042482e-01 3.285568e-01 3.503634e-01 3.696935e-01 3.865828e-01 4.010730e-01 4.132091e-01 4.230369e-01 4.306018e-01 4.359484e-01 4.391192e-01 4.401553e-01 4.390950e-01 4.359750e-01 4.308293e-01 4.236899e-01 4.145866e-01 4.035470e-01 3.905966e-01 3.757588e-01 3.590550e-01 3.405045e-01 3.201248e-01 2.979313e-01 2.831875e-01 2.691901e-01 2.542497e-01 2.383965e-01 2.216615e-01 2.040775e-01 1.856783e-01 1.664996e-01 1.465790e-01 1.259558e-01 1.046718e-01 8.277092e-02 6.029963e-02 3.730705e-02 1.384496e-02 
2.587370e-02 5.324642e-02 8.011714e-02 1.062279e-01 1.313776e-01 1.554135e-01 1.782223e-01 2.018271e-01 2.325370e-01 2.609743e-01 2.870602e-01 3.107581e-01 3.320605e-01 3.509788e-01 3.675375e-01 3.817684e-01 3.937083e-01 4.033961e-01 4.108717e-01 4.161747e-01 4.193438e-01 4.204164e-01 4.194283e-01 4.164136e-01 4.114045e-01 4.044314e-01 3.955225e-01 3.847044e-01 3.720016e-01 3.574370e-01 3.410313e-01 3.228037e-01 3.027711e-01 2.845160e-01 2.717931e-01 2.581144e-01 2.435085e-01 2.280055e-01 2.116361e-01 1.944326e-01 1.764289e-01 1.576600e-01 1.381632e-01 1.179772e-01 9.714315e-02 7.570421e-02 5.370593e-02 3.119626e-02 8.225662e-03 
1.997081e-02 4.636078e-02 7.231183e-02 9.757757e-02 1.219614e-01 1.453106e-01 1.675091e-01 1.884712e-01 2.174583e-01 2.450297e-01 2.703826e-01 2.934651e-01 3.142553e-01 3.327525e-01 3.489700e-01 3.629308e-01 3.746637e-01 3.842010e-01 3.915771e-01 3.968268e-01 3.999849e-01 4.010854e-01 4.001615e-01 3.972448e-01 3.923655e-01 3.855523e-01 3.768323e-01 3.662307e-01 3.537713e-01 3.394762e-01 3.233658e-01 3.054586e-01 2.857719e-01 2.730056e-01 2.605779e-01 2.472101e-01 2.329309e-01 2.177696e-01 2.017571e-01 1.849251e-01 1.673072e-01 1.489381e-01 1.298544e-01 1.100945e-01 8.969862e-02 6.870927e-02 4.717100e-02 2.513065e-02 2.637343e-03 
1.416266e-02 3.962773e-02 6.470529e-02 8.916160e-02 1.128062e-01 1.354878e-01 1.570892e-01 1.775215e-01 2.028483e-01 2.295648e-01 2.541884e-01 2.766538e-01 2.969269e-01 3.149956e-01 3.308636e-01 3.445450e-01 3.560614e-01 3.654387e-01 3.727060e-01 3.778934e-01 3.810320e-01 3.821524e-01 3.812851e-01 3.784592e-01 3.737031e-01 3.670438e-01 3.585069e-01 3.481169e-01 3.358964e-01 3.218670e-01 3.060485e-01 2.884594e-01 2.728653e-01 2.616772e-01 2.495373e-01 2.364729e-01 2.225123e-01 2.076847e-01 1.920204e-01 1.755511e-01 1.583096e-01 1.403304e-01 1.216495e-01 1.023047e-01 8.233566e-02 6.178392e-02 4.069312e-02 1.910898e-02 -2.920662e-03 
8.434549e-03 3.302912e-02 5.727773e-02 8.095979e-02 1.038920e-01 1.259260e-01 1.469445e-01 1.668569e-01 1.886747e-01 2.145508e-01 2.384516e-01 2.603012e-01 2.800546e-01 2.976899e-01 3.132016e-01 3.265960e-01 3.378877e-01 3.470967e-01 3.542467e-01 3.593637e-01 3.624747e-01 3.636074e-01 3.627893e-01 3.600474e-01 3.554081e-01 3.488967e-01 3.405376e-01 3.303541e-01 3.183680e-01 3.046002e-01 2.890702e-01 2.717961e-01 2.614493e-01 2.505261e-01 2.386668e-01 2.258984e-01 2.122487e-01 1.977467e-01 1.824223e-01 1.663067e-01 1.494325e-01 1.318336e-01 1.135454e-01 9.460525e-02 7.505192e-02 5.492619e-02 3.427074e-02 1.313019e-02 -8.448889e-03 
2.774685e-03 2.654962e-02 5.001185e-02 7.295406e-02 9.520085e-02 1.166078e-01 1.370586e-01 1.564616e-01 1.749076e-01 1.999604e-01 2.231478e-01 2.443852e-01 2.636187e-01 2.808174e-01 2.959678e-01 3.090691e-01 3.201291e-01 3.291624e-01 3.361877e-01 3.412267e-01 3.443029e-01 3.454407e-01 3.446650e-01 3.420006e-01 3.374718e-01 3.311025e-01 3.229158e-01 3.129337e-01 3.011774e-01 2.876671e-01 2.724218e-01 2.599319e-01 2.502131e-01 2.395479e-01 2.279622e-01 2.154824e-01 2.021361e-01 1.879518e-01 1.729590e-01 1.571887e-01 1.406727e-01 1.234447e-01 1.055395e-01 8.699357e-02 6.784520e-02 4.813426e-02 2.790246e-02 7.193336e-03 -1.394778e-02 
-2.826333e-03 2.017634e-02 4.289264e-02 6.512835e-02 8.671644e-02 1.075171e-01 1.274158e-01 1.463210e-01 1.641605e-01 1.857681e-01 2.082537e-01 2.288849e-01 2.476000e-01 2.643609e-01 2.791467e-01 2.919499e-01 3.027726e-01 3.116238e-01 3.185177e-01 3.234719e-01 3.265064e-01 3.276427e-01 3.269029e-01 3.243097e-01 3.198855e-01 3.136527e-01 3.056329e-01 2.958472e-01 2.843160e-01 2.710589e-01 2.571632e-01 2.486354e-01 2.391523e-01 2.287385e-01 2.174193e-01 2.052210e-01 1.921706e-01 1.782963e-01 1.636271e-01 1.481935e-01 1.320271e-01 1.151608e-01 9.762890e-02 7.946732e-02 6.071347e-02 4.140645e-02 2.158700e-02 1.297578e-03 -1.941769e-02 
-8.375946e-03 1.389843e-02 3.590703e-02 5.746837e-02 7.842396e-02 9.863912e-02 1.180019e-01 1.364213e-01 1.538244e-01 1.719502e-01 1.937474e-01 2.137799e-01 2.319803e-01 2.483037e-01 2.627230e-01 2.752246e-01 2.858052e-01 2.944689e-01 3.012255e-01 3.060889e-01 3.090755e-01 3.102040e-01 3.094941e-01 3.069661e-01 3.026408e-01 2.965388e-01 2.886807e-01 2.790865e-01 2.677758e-01 2.547674e-01 2.458309e-01 2.375165e-01 2.282627e-01 2.180937e-01 2.070344e-01 1.951105e-01 1.823487e-01 1.687767e-01 1.544232e-01 1.393182e-01 1.234927e-01 1.069792e-01 8.981131e-02 7.202431e-02 5.365487e-02 3.474123e-02 1.532321e-02 -4.557824e-03 -2.485890e-02 
-1.388000e-02 7.706799e-03 2.904371e-02 4.996145e-02 7.031009e-02 8.996040e-02 1.088035e-01 1.267495e-01 1.437256e-01 1.596738e-01 1.796081e-01 1.990514e-01 2.167420e-01 2.326296e-01 2.466818e-01 2.588794e-01 2.692143e-01 2.776860e-01 2.843003e-01 2.890673e-01 2.920005e-01 2.931155e-01 2.924297e-01 2.899613e-01 2.857293e-01 2.797529e-01 2.720513e-01 2.626436e-01 2.515485e-01 2.418388e-01 2.346781e-01 2.265710e-01 2.175404e-01 2.076097e-01 1.968035e-01 1.851471e-01 1.726667e-01 1.593897e-01 1.453442e-01 1.305597e-01 1.150668e-01 9.889729e-02 8.208435e-02 6.466248e-02 4.666763e-02 2.813718e-02 9.110011e-03 -1.037353e-02 -3.027165e-02 
-1.934305e-02 1.593824e-03 2.229287e-02 4.259636e-02 6.236278e-02 8.146859e-02 9.980833e-02 1.172938e-01 1.338524e-01 1.494259e-01 1.658166e-01 1.846812e-01 2.018683e-01 2.173233e-01 2.310088e-01 2.429012e-01 2.529877e-01 2.612638e-01 2.677315e-01 2.723973e-01 2.752719e-01 2.763681e-01 2.757010e-01 2.732869e-01 2.691430e-01 2.632870e-01 2.557369e-01 2.465107e-01 2.366992e-01 2.306758e-01 2.237005e-01 2.157949e-01 2.069812e-01 1.972826e-01 1.867230e-01 1.753274e-01 1.631215e-01 1.501320e-01 1.363870e-01 1.219151e-01 1.067466e-01 9.091268e-02 7.444583e-02 5.737991e-02 3.975011e-02 2.159297e-02 2.946449e-03 -1.615013e-02 -3.565609e-02 
-2.476861e-02 -4.446874e-03 1.564599e-02 3.536311e-02 5.457119e-02 7.315239e-02 9.100497e-02 1.080427e-01 1.241940e-01 1.394001e-01 1.536142e-01 1.706521e-01 1.873433e-01 2.023698e-01 2.156903e-01 2.272772e-01 2.371136e-01 2.451912e-01 2.515085e-01 2.560691e-01 2.588804e-01 2.599530e-01 2.592997e-01 2.569348e-01 2.528739e-01 2.471332e-01 2.397296e-01 2.306802e-01 2.255495e-01 2.196896e-01 2.128942e-01 2.051843e-01 1.965816e-01 1.871088e-01 1.767895e-01 1.656480e-01 1.537096e-01 1.410007e-01 1.275487e-01 1.133818e-01 9.852972e-02 8.302304e-02 6.689368e-02 5.017478e-02 3.290077e-02 1.510738e-02 -3.168370e-03 -2.188815e-02 -4.101238e-02 
-3.015938e-02 -1.042064e-02 9.095682e-03 2.825288e-02 4.692552e-02 6.500151e-02 8.238294e-02 9.898595e-02 1.147400e-01 1.295866e-01 1.434786e-01 1.569482e-01 1.731517e-01 1.877549e-01 2.007131e-01 2.119950e-01 2.215803e-01 2.294574e-01 2.356214e-01 2.400729e-01 2.428169e-01 2.438615e-01 2.432174e-01 2.408969e-01 2.369142e-01 2.312841e-01 2.240222e-01 2.193407e-01 2.145778e-01 2.088761e-01 2.022551e-01 1.947352e-01 1.863378e-01 1.770848e-01 1.669994e-01 1.561056e-01 1.444280e-01 1.319927e-01 1.188265e-01 1.049571e-01 9.041366e-02 7.522618e-02 5.942593e-02 4.304537e-02 2.611818e-02 8.679256e-03 -9.235271e-03 -2.758806e-02 -4.634062e-02 
